[Header]	
System	Liquids	
S/W Version	1.00	
User	James	
Date/Time	11/9/2015 12:19:48 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	
Catalyst	TC/TN	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	TOC	H-B2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 3:00:54 PM	1	3	IC	0.8342	1.538	TOC:105.2mg/L TC:107.2mg/L IC:2.041mg/L	0	50	10.00	
Unknown	TOC	H-B2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 3:03:45 PM	1	4	IC	0.5537	0.8204	TOC:105.2mg/L TC:107.2mg/L IC:2.041mg/L	1	50	10.00	
Unknown	TOC	H-B2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 3:06:39 PM	1	5	IC	0.3527	0.3064	TOC:105.2mg/L TC:107.2mg/L IC:2.041mg/L	1	50	10.00	
Unknown	TOC	H-C2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:17:52 PM	1	1	TC	107.9	279.9	TOC:201.8mg/L TC:280.2mg/L IC:78.40mg/L	0	50	10.00	
Unknown	TOC	H-C2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:21:56 PM	1	2	TC	108.1	280.4	TOC:201.8mg/L TC:280.2mg/L IC:78.40mg/L	0	50	10.00	
Unknown	TOC	H-C2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:25:59 PM	1	3	TC	108.1	280.4	TOC:201.8mg/L TC:280.2mg/L IC:78.40mg/L	0	50	10.00	
Unknown	TOC	H-C2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 3:30:15 PM	1	1	IC	31.08	78.88	TOC:201.8mg/L TC:280.2mg/L IC:78.40mg/L	0	50	10.00	
Unknown	TOC	H-C2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 3:33:16 PM	1	2	IC	30.83	78.24	TOC:201.8mg/L TC:280.2mg/L IC:78.40mg/L	0	50	10.00	
Unknown	TOC	H-C2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 3:36:17 PM	1	3	IC	30.77	78.09	TOC:201.8mg/L TC:280.2mg/L IC:78.40mg/L	0	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:47:15 PM	1	1	TC	76.93	201.0	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	1	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:51:03 PM	1	2	TC	73.49	192.2	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	0	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:54:54 PM	1	3	TC	73.62	192.6	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	0	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 3:59:45 PM	1	4	TC	69.76	182.7	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	1	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 4:03:40 PM	1	5	TC	73.57	192.4	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	0	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:07:39 PM	1	1	IC	0.7491	1.320	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	1	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:10:25 PM	1	2	IC	0.6503	1.067	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	1	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:13:14 PM	1	3	IC	0.4807	0.6337	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	0	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:16:05 PM	1	4	IC	0.3762	0.3665	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	0	50	10.00	
Unknown	TOC	H-D2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:18:59 PM	1	5	IC	0.3197	0.2220	TOC:192.0mg/L TC:192.4mg/L IC:0.4074mg/L	0	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 4:29:50 PM	1	1	TC	62.82	165.1	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	0	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 4:33:37 PM	1	2	TC	61.32	161.2	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	0	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 4:37:19 PM	1	3	TC	60.71	159.7	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	0	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:41:19 PM	1	1	IC	0.6797	1.143	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	1	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:44:05 PM	1	2	IC	0.5702	0.8625	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	1	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:46:54 PM	1	3	IC	0.3823	0.3821	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	0	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:49:45 PM	1	4	IC	0.2909	0.1483	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	0	50	10.00	
Unknown	TOC	H-E2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 4:52:39 PM	1	5	IC	0.2314	-0.00382	TOC:161.8mg/L TC:162.0mg/L IC:0.1755mg/L	0	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 5:03:34 PM	1	1	TC	108.8	282.2	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	0	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 5:07:21 PM	1	2	TC	107.8	279.6	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	0	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00		2/18/2015 5:11:15 PM	1	3	TC	107.7	279.4	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	0	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 5:15:15 PM	1	1	IC	1.285	2.690	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	1	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 5:18:01 PM	1	2	IC	1.048	2.084	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	1	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 5:20:50 PM	1	3	IC	0.7654	1.362	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	0	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 5:23:41 PM	1	4	IC	0.5663	0.8526	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	0	50	10.00	
Unknown	TOC	H-F2	Untitled	C:\TOC-L\Methods\TOC_2014_08_18.met	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00		2/18/2015 5:26:35 PM	1	5	IC	0.4243	0.4895	TOC:279.5mg/L TC:280.4mg/L IC:0.9012mg/L	0	50	10.00	
Control	TC	TC QC 10ppm	TC2014/08	C:\TOC-L\Templates\TC_10ppm.tpl	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00	Control value: 9.604 / Control within range!	2/18/2015 5:35:27 PM	1	1	TC	35.39	9.519	TC:9.604mg/L	0	50	1.000	
Control	TC	TC QC 10ppm	TC2014/08	C:\TOC-L\Templates\TC_10ppm.tpl	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00	Control value: 9.604 / Control within range!	2/18/2015 5:39:22 PM	1	2	TC	35.85	9.636	TC:9.604mg/L	0	50	1.000	
Control	TC	TC QC 10ppm	TC2014/08	C:\TOC-L\Templates\TC_10ppm.tpl	C:\TOC-L\CalCurves\TC_2014_08_18.2014_11_17_11_08_15.cal	1.00	Control value: 9.604 / Control within range!	2/18/2015 5:43:22 PM	1	3	TC	35.93	9.656	TC:9.604mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00	Control value: 11.08 / Control exceeds range!	2/18/2015 5:51:41 PM	1	1	IC	43.59	11.09	IC:11.08mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00	Control value: 11.08 / Control exceeds range!	2/18/2015 5:54:48 PM	1	2	IC	43.84	11.15	IC:11.08mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2014_11_17_13_12_36.cal	1.00	Control value: 11.08 / Control exceeds range!	2/18/2015 5:57:57 PM	1	3	IC	43.27	11.01	IC:11.08mg/L	0	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:22:35 AM	1	1	IC	0.000	0.000	 	0	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:25:21 AM	1	2	IC	0.1988	0.000	 	1	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:28:10 AM	1	3	IC	0.000	0.000	 	0	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:31:01 AM	1	4	IC	0.000	0.000	 	0	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:43:08 AM	2	1	IC	39.70	10.00	 	0	50	9.999	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:46:09 AM	2	2	IC	39.33	10.00	 	0	50	9.999	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:49:23 AM	2	3	IC	39.71	10.00	 	0	50	9.999	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 10:59:04 AM	3	1	IC	100.5	25.00	 	0	50	4.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:02:09 AM	3	2	IC	99.34	25.00	 	0	50	4.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:05:18 AM	3	3	IC	99.37	25.00	 	0	50	4.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:15:00 AM	4	1	IC	201.1	50.00	 	0	50	2.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:18:05 AM	4	2	IC	200.7	50.00	 	0	50	2.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:21:06 AM	4	3	IC	197.4	50.00	 	0	50	2.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:33:16 AM	5	1	IC	304.4	75.00	 	0	50	1.333	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:36:24 AM	5	2	IC	302.4	75.00	 	0	50	1.333	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:39:33 AM	5	3	IC	301.6	75.00	 	0	50	1.333	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:47:13 AM	6	1	IC	399.7	99.99	 	0	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:50:21 AM	6	2	IC	402.4	99.99	 	0	50	1.000	
Standard	IC	Standard	Standard	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal		1.00	Cal Curve OK	2/19/2015 11:53:33 AM	6	3	IC	398.6	99.99	 	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 11.22 / Control exceeds range!	2/19/2015 12:01:59 PM	1	1	IC	44.86	11.25	IC:11.22mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 11.22 / Control exceeds range!	2/19/2015 12:04:58 PM	1	2	IC	44.40	11.14	IC:11.22mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 11.22 / Control exceeds range!	2/19/2015 12:08:00 PM	1	3	IC	44.90	11.26	IC:11.22mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 0.5169 / Control exceeds range!	2/19/2015 12:13:40 PM	1	1	IC	1.861	0.5478	IC:0.5169mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 0.5169 / Control exceeds range!	2/19/2015 12:16:26 PM	1	2	IC	1.842	0.5430	IC:0.5169mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 0.5169 / Control exceeds range!	2/19/2015 12:19:15 PM	1	3	IC	1.508	0.4599	IC:0.5169mg/L	0	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 0.5169 / Control exceeds range!	2/19/2015 12:22:07 PM	1	4	IC	1.268	0.4001	IC:0.5169mg/L	1	50	1.000	
Control	IC	IC QC 10ppm	IC2014/08	C:\TOC-L\Templates\IC_10ppm.tpl	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00	Control value: 0.5169 / Control exceeds range!	2/19/2015 12:25:00 PM	1	5	IC	4.860	1.295	IC:0.5169mg/L	1	50	1.000	
Unknown	IC	O-A1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 12:36:03 PM	1	1	IC	567.1	141.3	IC:141.8mg/L	0	50	1.000	
Unknown	IC	O-A1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 12:40:19 PM	1	2	IC	569.4	141.9	IC:141.8mg/L	0	50	1.000	
Unknown	IC	O-A1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 12:44:48 PM	1	3	IC	571.4	142.4	IC:141.8mg/L	0	50	1.000	
Unknown	IC	O-B1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 12:55:32 PM	1	1	IC	8.694	2.249	IC:1.257mg/L	1	50	1.000	
Unknown	IC	O-B1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 12:58:34 PM	1	2	IC	7.194	1.876	IC:1.257mg/L	1	50	1.000	
Unknown	IC	O-B1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:01:39 PM	1	3	IC	5.860	1.544	IC:1.257mg/L	0	50	1.000	
Unknown	IC	O-B1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:04:38 PM	1	4	IC	4.713	1.258	IC:1.257mg/L	0	50	1.000	
Unknown	IC	O-B1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:07:35 PM	1	5	IC	3.559	0.9706	IC:1.257mg/L	0	50	1.000	
Unknown	IC	O-C1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:18:29 PM	1	1	IC	268.1	66.84	IC:66.42mg/L	0	50	1.000	
Unknown	IC	O-C1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:22:11 PM	1	2	IC	266.9	66.54	IC:66.42mg/L	0	50	1.000	
Unknown	IC	O-C1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:26:12 PM	1	3	IC	264.2	65.87	IC:66.42mg/L	0	50	1.000	
Unknown	IC	O-D1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:36:03 PM	1	1	IC	3.947	1.067	IC:0.7788mg/L	1	50	1.000	
Unknown	IC	O-D1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:38:59 PM	1	2	IC	3.260	0.8961	IC:0.7788mg/L	0	50	1.000	
Unknown	IC	O-D1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:41:56 PM	1	3	IC	2.797	0.7808	IC:0.7788mg/L	0	50	1.000	
Unknown	IC	O-D1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:44:58 PM	1	4	IC	2.310	0.6596	IC:0.7788mg/L	0	50	1.000	
Unknown	IC	O-D1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:47:58 PM	1	5	IC	1.822	0.5380	IC:0.7788mg/L	1	50	1.000	
Unknown	IC	O-E1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 1:57:40 PM	1	1	IC	2.408	0.6840	IC:0.3812mg/L	1	50	1.000	
Unknown	IC	O-E1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:00:26 PM	1	2	IC	2.116	0.6113	IC:0.3812mg/L	1	50	1.000	
Unknown	IC	O-E1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:03:15 PM	1	3	IC	1.558	0.4723	IC:0.3812mg/L	0	50	1.000	
Unknown	IC	O-E1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:06:06 PM	1	4	IC	1.129	0.3655	IC:0.3812mg/L	0	50	1.000	
Unknown	IC	O-E1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:09:00 PM	1	5	IC	0.8892	0.3058	IC:0.3812mg/L	0	50	1.000	
Unknown	IC	O-F1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:18:51 PM	1	1	IC	13.58	3.466	IC:1.837mg/L	1	50	1.000	
Unknown	IC	O-F1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:21:45 PM	1	2	IC	11.43	2.930	IC:1.837mg/L	1	50	1.000	
Unknown	IC	O-F1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:24:45 PM	1	3	IC	9.058	2.340	IC:1.837mg/L	0	50	1.000	
Unknown	IC	O-F1	Unknown	C:\TOC-L\CalCurves\IC_2014_08_18.cal	C:\TOC-L\CalCurves\IC_2014_08_18.2015_02_19_10_13_03.cal	1.00		2/19/2015 2:27:39 PM	1	4	IC	6.880	1.798	IC:1.837mg/L	0	50	1.000	
